,Adjektiv,P(han),P(hun),Differanse
411,fornem,0.4641922116279602,0.2729834318161011,0.19120877981185913
412,fornuftig,0.5464897751808167,0.19665059447288513,0.3498391807079315
413,fornærmet,0.5365819931030273,0.12612107396125793,0.4104609191417694
414,fornøyd,0.4897187650203705,0.18119613826274872,0.30852262675762177
415,fornøyelig,0.40444299578666687,0.26250430941581726,0.1419386863708496
416,forplantningsmessig,0.0877477303147316,0.306264728307724,-0.2185169979929924
417,forsagt,0.5529239177703857,0.1486886441707611,0.40423527359962463
418,forskjellig,0.6446720957756042,0.09393516927957535,0.5507369264960289
419,forstandig,0.8052797317504883,0.10403473675251007,0.7012449949979782
420,forståelig,0.6170966625213623,0.2620425522327423,0.35505411028862
421,forståelsesfull,0.5727247595787048,0.3193572163581848,0.25336754322052
422,forterpet,0.5452414155006409,0.33786851167678833,0.20737290382385254
423,fortersket,0.5490320324897766,0.29000601172447205,0.25902602076530457
424,fortreffelig,0.49339205026626587,0.33072566986083984,0.16266638040542603
425,fortrolig,0.6127773523330688,0.1315353810787201,0.48124197125434875
426,fortærende,0.5449636578559875,0.3192979097366333,0.22566574811935425
427,forunderlig,0.6349709630012512,0.25002503395080566,0.38494592905044556
428,foruroligende,0.644326388835907,0.2082875519990921,0.4360388368368149
429,forvirret,0.6078633666038513,0.245980367064476,0.3618829995393753
430,forvåket,0.18740543723106384,0.06702742725610733,0.12037800997495651
431,framgangsrik,0.696429967880249,0.10184871405363083,0.5945812538266182
432,framifrå,0.17794442176818848,0.11825335770845413,0.059691064059734344
433,frankisk,0.8023152351379395,0.05754559487104416,0.7447696402668953
434,fransk,0.714461624622345,0.08075564354658127,0.6337059810757637
435,fredelig,0.5551105737686157,0.26045140624046326,0.29465916752815247
436,fredlig,0.6705953478813171,0.22867310047149658,0.44192224740982056
437,freidig,0.6808295845985413,0.23489852249622345,0.4459310621023178
438,frekk som en flatlus,0.2700527310371399,0.07661321759223938,0.1934395134449005
439,frekvent,0.7651607394218445,0.11093400418758392,0.6542267352342606
440,fremgangsrik,0.7441545724868774,0.13560982048511505,0.6085447520017624
441,fremherskende,0.7922294735908508,0.055477023124694824,0.736752450466156
442,fremhevet,0.4610341191291809,0.36379650235176086,0.09723761677742004
443,fremmed,0.6170526742935181,0.06190953403711319,0.5551431402564049
444,fremoverlent,0.3667280673980713,0.4648228585720062,-0.09809479117393494
445,fremragende,0.6667429804801941,0.2749355137348175,0.3918074667453766
446,fremtenkt,0.5844539403915405,0.12981753051280975,0.4546364098787308
447,fri,0.667312741279602,0.20225155353546143,0.4650611877441406
448,frisk,0.5273936986923218,0.2988314628601074,0.22856223583221436
449,from,0.41467520594596863,0.18495401740074158,0.22972118854522705
450,from som et lam,0.14625416696071625,0.0856398418545723,0.06061432510614395
451,fruktbar,0.5089467763900757,0.16916078329086304,0.33978599309921265
452,fruktsommelig,0.4509275555610657,0.3938581347465515,0.05706942081451416
453,fråtsende,0.5654963254928589,0.26957371830940247,0.2959226071834564
454,full,0.52167809009552,0.13158413767814636,0.39009395241737366
455,full som en alke,0.634010910987854,0.07028533518314362,0.5637255758047104
456,fundamental,0.8263188600540161,0.05652575194835663,0.7697931081056595
457,fungerende,0.6460633873939514,0.1836305558681488,0.4624328315258026
458,funksjonell,0.6742774248123169,0.16375599801540375,0.5105214267969131
459,funksjonsdyktig,0.5206310749053955,0.17541788518428802,0.3452131897211075
460,fus,0.6755244731903076,0.042092833667993546,0.6334316395223141
461,fyldig,0.5565347075462341,0.254006564617157,0.30252814292907715
462,fysisk,0.5983140468597412,0.26120710372924805,0.33710694313049316
463,få,0.516285240650177,0.1540447324514389,0.3622405081987381
464,fæl,0.7450249195098877,0.1493438482284546,0.5956810712814331
465,færøysk,0.6919808387756348,0.12923237681388855,0.5627484619617462
466,følelsesmessig,0.5632169246673584,0.2548708915710449,0.3083460330963135
467,følgende,0.7172481417655945,0.1853938102722168,0.5318543314933777
468,følsom,0.2861880958080292,0.6198416352272034,-0.3336535394191742
469,før,0.684981644153595,0.1333557665348053,0.5516258776187897
470,første,0.7094086408615112,0.08704925328493118,0.62235938757658
471,førstvoterende,0.8235234022140503,0.06289301067590714,0.7606303915381432
472,føyelig,0.6702504754066467,0.18002527952194214,0.4902251958847046
473,gal,0.6740832924842834,0.02125745825469494,0.6528258342295885
474,gammal,0.8429819941520691,0.033081911504268646,0.8099000826478004
475,gammel,0.6678394675254822,0.06894152611494064,0.5988979414105415
476,gammeldags,0.6251460909843445,0.14763222634792328,0.4775138646364212
477,ganske,0.2471010386943817,0.10770632326602936,0.13939471542835236
478,gasta,0.7479897737503052,0.07105004042387009,0.6769397333264351
479,gavmild,0.6525406241416931,0.21908272802829742,0.4334578961133957
480,gebrekkelig,0.5905013084411621,0.1785687506198883,0.4119325578212738
481,gedigen,0.299314022064209,0.16271713376045227,0.1365968883037567
482,gemen,0.796124279499054,0.04819469526410103,0.7479295842349529
483,generell,0.15290677547454834,0.05894766002893448,0.09395911544561386
484,generøs,0.6314813494682312,0.2525685727596283,0.3789127767086029
485,genierklært,0.7539402842521667,0.11975037306547165,0.6341899111866951
486,germansk,0.6202311515808105,0.04999203607439995,0.5702391155064106
487,gift,0.2897643446922302,0.43229639530181885,-0.14253205060958862
488,gifteferdig,0.5261174440383911,0.3250732421875,0.2010442018508911
489,giftig,0.09450578689575195,0.14609506726264954,-0.05158928036689758
490,gild,0.6597252488136292,0.11669233441352844,0.5430329144001007
491,givende,0.5966833233833313,0.17987020313739777,0.41681312024593353
492,gjemt,0.6051328182220459,0.10407879948616028,0.5010540187358856
493,gjennomsiktig,0.3985847532749176,0.4038427472114563,-0.005257993936538696
494,gjennomskinnelig,0.5249571800231934,0.355846643447876,0.16911053657531738
495,gjennomtrengelig,0.4653569459915161,0.3452511727809906,0.12010577321052551
496,gjensidig,0.3231111168861389,0.16791264712810516,0.15519846975803375
497,gjerrig,0.7690316438674927,0.11052631586790085,0.6585053279995918
498,gjestmild,0.5562277436256409,0.3189888298511505,0.23723891377449036
499,gjev,0.6156620383262634,0.16040942072868347,0.45525261759757996
500,glad,0.5315596461296082,0.3077857494354248,0.22377389669418335
501,glatt,0.6550012826919556,0.23744666576385498,0.4175546169281006
502,glemt,0.5416048765182495,0.25941765308380127,0.28218722343444824
503,glupsk,0.6177802681922913,0.2365102916955948,0.38126997649669647
504,gnadren,0.6956016421318054,0.07756722718477249,0.6180344149470329
505,gnistrende,0.5941590666770935,0.19732123613357544,0.39683783054351807
506,god,0.5326220393180847,0.30982768535614014,0.22279435396194458
507,god nok,0.47843984700739384,0.17286416888237,0.30557567812502384
508,godhjerta,0.7566624879837036,0.11569452285766602,0.6409679651260376
509,godhjertet,0.5658299326896667,0.17253118753433228,0.3932987451553345
510,godslig,0.3551078736782074,0.3576429486274719,-0.0025350749492645264
511,godt og vel,0.6015025973320007,0.15226073563098907,0.44924186170101166
512,godt stekt,0.4484778642654419,0.10131748020648956,0.34716038405895233
513,godtroende,0.8914929628372192,0.02792087383568287,0.8635720890015364
514,grafisk,0.8416967988014221,0.09152233600616455,0.7501744627952576
515,gram,0.6662787199020386,0.08948039263486862,0.57679832726717
516,grammatisk,0.5772073268890381,0.1800340861082077,0.3971732407808304
517,gratis,0.5856563448905945,0.07815642654895782,0.5074999183416367
518,grei,0.29400986433029175,0.32774344086647034,-0.03373357653617859
519,gresk,0.5263261198997498,0.05709950253367424,0.4692266173660755
520,gretten,0.5767063498497009,0.09758332371711731,0.4791230261325836
521,grov,0.6311302781105042,0.12351575493812561,0.5076145231723785
522,grundig,0.5162637233734131,0.2932503819465637,0.22301334142684937
523,grunn,0.7595959901809692,0.06855068355798721,0.691045306622982
524,grå,0.20677991211414337,0.09294559806585312,0.11383431404829025
525,grådig,0.6344398260116577,0.264250248670578,0.3701895773410797
526,grønn,0.10573244839906693,0.12407650053501129,-0.018344052135944366
527,gudbenådet,0.8083871603012085,0.08544822782278061,0.7229389324784279
528,guddommelig,0.7307046055793762,0.12065339088439941,0.6100512146949768
529,gul,0.21998624503612518,0.07219123840332031,0.14779500663280487
530,gulaktig,0.08710533380508423,0.11156177520751953,-0.024456441402435303
531,gullig,0.5560378432273865,0.2785198390483856,0.27751800417900085
532,guttegæren,0.7963072061538696,0.11292766779661179,0.6833795383572578
533,gylden,0.6233221888542175,0.13684307038784027,0.48647911846637726
534,gyllen,0.23359759151935577,0.19864270091056824,0.03495489060878754
535,gående,0.5819796919822693,0.2538788318634033,0.32810086011886597
536,gæren,0.8382661938667297,0.04309503361582756,0.7951711602509022
537,gørrkjedelig,0.5401001572608948,0.36972787976264954,0.17037227749824524
538,gøy,0.6856774687767029,0.2058667093515396,0.47981075942516327
539,gøyal,0.6775009036064148,0.185358926653862,0.4921419769525528
540,habil,0.25402015447616577,0.11672268062829971,0.13729747384786606
541,halsstarrig,0.5986469388008118,0.13159434497356415,0.4670525938272476
542,halv,0.4581771492958069,0.05674989894032478,0.4014272503554821
543,hamram,0.4262135922908783,0.04061925411224365,0.38559433817863464
544,handlagd,0.7613843083381653,0.07609766721725464,0.6852866411209106
545,handlaget,0.7501428127288818,0.15193825960159302,0.5982045531272888
546,handlekraftig,0.35863813757896423,0.429937481880188,-0.07129934430122375
547,hardnakka,0.8187264204025269,0.07765629887580872,0.7410701215267181
548,harry,0.3807232081890106,0.13716338574886322,0.2435598224401474
549,hatefull,0.7743368744850159,0.10897278040647507,0.6653640940785408
550,hebraisk,0.857056200504303,0.057723794132471085,0.7993324063718319
551,heil,0.6375225782394409,0.04468762129545212,0.5928349569439888
552,hel,0.42244258522987366,0.071691133081913,0.35075145214796066
553,heldig,0.6946720480918884,0.10688840597867966,0.5877836421132088
554,hellig,0.7048323750495911,0.095679871737957,0.6091525033116341
555,helsemessig,0.4898906350135803,0.21524283289909363,0.2746478021144867
556,helstøpt,0.4091392755508423,0.437083899974823,-0.027944624423980713
557,hemmelig,0.5646679997444153,0.15521486103534698,0.4094531387090683
558,hemodynamisk,0.12799783051013947,0.08829866349697113,0.039699167013168335
559,hensiktsmessig,0.46963489055633545,0.0991472601890564,0.37048763036727905
560,herlig,0.5203166007995605,0.25855517387390137,0.2617614269256592
561,herskapelig,0.6457899808883667,0.23126837611198425,0.41452160477638245
562,herskende,0.4586721360683441,0.03612062707543373,0.4225515089929104
563,hes,0.6202430725097656,0.2100258320569992,0.4102172404527664
564,heslig,0.5916996002197266,0.3148564398288727,0.2768431603908539
565,het,0.36951643228530884,0.4204857051372528,-0.05096927285194397
566,hevngjerrig,0.7099353075027466,0.1275200992822647,0.5824152082204819
567,historisk,0.7272494435310364,0.18249036371707916,0.5447590798139572
568,hitterst,0.7842926979064941,0.10660536587238312,0.677687332034111
569,hjemmelaget,0.5187853574752808,0.10361605882644653,0.41516929864883423
570,hjemmesnekret,0.605462908744812,0.14497652649879456,0.46048638224601746
571,hjemmeværende,0.3736891746520996,0.3613494634628296,0.01233971118927002
572,hjertelig,0.5777539014816284,0.34562620520591736,0.23212769627571106
573,holden,0.3921838700771332,0.09623435139656067,0.2959495186805725
574,homofon,0.8256305456161499,0.08659166097640991,0.73903888463974
575,homogen,0.0703326016664505,0.04776611179113388,0.02256648987531662
576,horisontal,0.2432287037372589,0.06987205892801285,0.17335664480924606
577,hoven,0.2547638714313507,0.07090721279382706,0.18385665863752365
578,hovmodig,0.3198501169681549,0.37866175174713135,-0.05881163477897644
579,hul,0.574920117855072,0.03200020641088486,0.5429199114441872
580,human,0.8513347506523132,0.0815155878663063,0.7698191627860069
581,humoristisk,0.5977184772491455,0.2947944700717926,0.3029240071773529
582,hurtig,0.7572763562202454,0.10359099507331848,0.6536853611469269
583,huslaus,0.6416993141174316,0.24385954439640045,0.3978397697210312
584,husløs,0.5427109003067017,0.1892751008272171,0.35343579947948456
585,hvit,0.3466517925262451,0.1543470174074173,0.19230477511882782
586,hyggelig,0.4444209039211273,0.2604600191116333,0.18396088480949402
587,hyper,0.7685621976852417,0.06170227751135826,0.7068599201738834
588,hyppig,0.49508345127105713,0.22686295211315155,0.2682204991579056
589,håndlagd,0.6098308563232422,0.08300048112869263,0.5268303751945496
590,håndlaget,0.6800357103347778,0.132918119430542,0.5471175909042358
591,håpløs,0.4191538989543915,0.33601969480514526,0.08313420414924622
592,hårsår,0.04901564493775368,0.17859312891960144,-0.12957748398184776
593,høg,0.7739675045013428,0.12919895350933075,0.644768550992012
594,høgferdig,0.7536238431930542,0.15828362107276917,0.595340222120285
595,høy,0.8067137598991394,0.05344461649656296,0.7532691434025764
596,høylys,0.5260787010192871,0.2310589998960495,0.2950197011232376
597,høyre,0.8759336471557617,0.031007489189505577,0.8449261579662561
598,høytidelig,0.7663035988807678,0.15326905250549316,0.6130345463752747
599,høyttravende,0.6727766394615173,0.11498617380857468,0.5577904656529427
600,i adams drakt,0.7939379811286926,0.08553637564182281,0.7084016054868698
601,idel,0.7014857530593872,0.07629125565290451,0.6251944974064827
602,identifiserbar,0.6445637941360474,0.11069458723068237,0.533869206905365
603,idiomatisk,0.6865774393081665,0.14287486672401428,0.5437025725841522
604,idiotsikker,0.7360660433769226,0.05482865497469902,0.6812373884022236
605,idyllisk,0.1052493304014206,0.06904874742031097,0.03620058298110962
606,iherdig,0.7768131494522095,0.1268560141324997,0.6499571353197098
607,ikke-lineær,0.7445681095123291,0.11463044583797455,0.6299376636743546
608,ikke-tom,0.5156130194664001,0.12340229004621506,0.3922107294201851
609,ikketom,0.6467782855033875,0.2456502467393875,0.40112803876399994
610,ildfast,0.6684517860412598,0.18278516829013824,0.4856666177511215
611,ille,0.613811194896698,0.14006096124649048,0.4737502336502075
612,illojal,0.7805909514427185,0.030633270740509033,0.7499576807022095
613,imaginær,0.6772387027740479,0.11855427920818329,0.5586844235658646
614,imperativ,0.8524389863014221,0.026942843571305275,0.8254961427301168
615,implisitt,0.795193076133728,0.07135216146707535,0.7238409146666527
616,imponerende,0.5321277379989624,0.20978377759456635,0.32234396040439606
617,inderlig,0.6059272885322571,0.28810831904411316,0.3178189694881439
618,indolent,0.8663303256034851,0.04133468121290207,0.824995644390583
619,indonesisk,0.45731303095817566,0.1760222613811493,0.28129076957702637
620,indre,0.5082001686096191,0.2721102237701416,0.23608994483947754
621,infantil,0.6906234622001648,0.0623864084482193,0.6282370537519455
622,infektert,0.3628607392311096,0.04637672379612923,0.3164840154349804
623,inhabil,0.6878032088279724,0.12973883748054504,0.5580643713474274
624,injektiv,0.8116790652275085,0.09981732815504074,0.7118617370724678
625,inkludert,0.8048615455627441,0.10139063000679016,0.703470915555954
626,inkonsekvent,0.8603284955024719,0.07143493741750717,0.7888935580849648
627,inkontinent,0.8288425207138062,0.07015412300825119,0.758688397705555
628,innadvendt,0.5777525901794434,0.31417644023895264,0.2635761499404907
629,innforstått,0.6697000861167908,0.12706874310970306,0.5426313430070877
630,innholdsløs,0.2678801119327545,0.2128215879201889,0.05505852401256561
631,innviklet,0.6181785464286804,0.16465018689632416,0.45352835953235626
632,integrert,0.6934484243392944,0.1568320095539093,0.5366164147853851
633,intelligent,0.8592601418495178,0.061562154442071915,0.7976979874074459
634,interessant,0.6141870617866516,0.22981463372707367,0.38437242805957794
635,interessert,0.7500939965248108,0.1467503160238266,0.6033436805009842
636,internasjonal,0.7651578783988953,0.1293259561061859,0.6358319222927094
637,interstellar,0.556304395198822,0.07724453508853912,0.4790598601102829
638,intracellulær,0.7381206154823303,0.09800854325294495,0.6401120722293854
639,intransitiv,0.43775075674057007,0.40095749497413635,0.036793261766433716
640,intrikat,0.6329907774925232,0.2458343505859375,0.3871564269065857
641,intuitiv,0.510079562664032,0.34066876769065857,0.1694107949733734
642,irriterende,0.4403004050254822,0.3134922683238983,0.12680813670158386
643,irsk,0.6136885285377502,0.17179448902606964,0.4418940395116806
644,iskald,0.7085267305374146,0.20264580845832825,0.5058809220790863
645,iskemisk,0.683933675289154,0.21664951741695404,0.4672841578722
646,islandsk,0.5096468925476074,0.20036058127880096,0.30928631126880646
647,isotonisk,0.09147913008928299,0.04994281753897667,0.04153631255030632
648,isotropisk,0.38098466396331787,0.1303434669971466,0.25064119696617126
649,israelittisk,0.6942034959793091,0.12600700557231903,0.56819649040699
650,israelsk,0.7615304589271545,0.08766277134418488,0.6738676875829697
651,italiensk,0.6826625466346741,0.08260536193847656,0.6000571846961975
652,ivoriansk,0.8964495062828064,0.03436307609081268,0.8620864301919937
653,iøynefallende,0.6510193943977356,0.11616354435682297,0.5348558500409126
654,jambisk,0.7168461084365845,0.08254818618297577,0.6342979222536087
655,japansk,0.48427316546440125,0.06426927447319031,0.42000389099121094
656,jemenittisk,0.7818995118141174,0.12343045324087143,0.658469058573246
657,jevn,0.7947866320610046,0.058282822370529175,0.7365038096904755
658,jevnaldrende,0.6363229751586914,0.09224940091371536,0.544073574244976
659,jevnbyrdig,0.6296297907829285,0.06291259080171585,0.5667171999812126
660,jordisk,0.34464630484580994,0.22691375017166138,0.11773255467414856
661,jovial,0.535548210144043,0.38348546624183655,0.15206274390220642
662,juridisk,0.5946721434593201,0.2909635305404663,0.30370861291885376
663,justerbar,0.6272115111351013,0.09769390523433685,0.5295176059007645
664,jødisk,0.649945855140686,0.17112013697624207,0.47882571816444397
665,kafkask,0.9005323052406311,0.03573967516422272,0.8647926300764084
666,kald,0.8300530314445496,0.07087942957878113,0.7591736018657684
667,kambodsjansk,0.7843437790870667,0.12277580052614212,0.6615679785609245
668,kanakas,0.6259069442749023,0.22828303277492523,0.3976239114999771
669,kanon,0.904178261756897,0.014291142113506794,0.8898871196433902
670,kardiotoksisk,0.6113452911376953,0.08800799399614334,0.523337297141552
671,karslig,0.5962955951690674,0.2651636004447937,0.3311319947242737
672,kass,0.7825626134872437,0.10425951331853867,0.678303100168705
673,katastrofal,0.5212606191635132,0.21068666875362396,0.3105739504098892
674,keik,0.829764723777771,0.042923759669065475,0.7868409641087055
675,keiserlig,0.6382360458374023,0.17941926419734955,0.4588167816400528
676,keivhendt,0.8700019717216492,0.03942304849624634,0.8305789232254028
677,kinesisk,0.5602878928184509,0.13305605947971344,0.4272318333387375
678,kiral,0.8239677548408508,0.06371572613716125,0.7602520287036896
679,kjedelig,0.3656000792980194,0.3887485861778259,-0.02314850687980652
680,kjemisk,0.7750153541564941,0.05684792995452881,0.7181674242019653
681,kjempe,0.8218161463737488,0.052554789930582047,0.7692613564431667
682,kjempebra,0.7620586156845093,0.13431790471076965,0.6277407109737396
683,kjempedårlig,0.614205002784729,0.12879778444766998,0.485407218337059
684,kjempefin,0.7194865942001343,0.15828901529312134,0.5611975789070129
685,kjempegammel,0.6527498960494995,0.11479669064283371,0.5379532054066658
686,kjempeglad,0.5398478507995605,0.23233628273010254,0.307511568069458
687,kjempegod,0.6219258904457092,0.18834100663661957,0.43358488380908966
688,kjempeinteressant,0.6411110758781433,0.08810785412788391,0.5530032217502594
689,kjempekald,0.8069941997528076,0.06493251025676727,0.7420616894960403
690,kjempemorsom,0.33639949560165405,0.443843275308609,-0.10744377970695496
691,kjempesint,0.6213065981864929,0.189928337931633,0.4313782602548599
692,kjempeslem,0.6822028756141663,0.1178380623459816,0.5643648132681847
693,kjempestor,0.4583108425140381,0.23708471655845642,0.22122612595558167
694,kjempesulten,0.5982174873352051,0.1275458037853241,0.470671683549881
695,kjempesøt,0.6216014623641968,0.25567513704299927,0.3659263253211975
696,kjent,0.7096607089042664,0.07040907442569733,0.639251634478569
697,kjerringstyrt,0.3206580579280853,0.3222607970237732,-0.0016027390956878662
698,kjær,0.41047394275665283,0.4237041771411896,-0.013230234384536743
699,kjærkommen,0.30780866742134094,0.4943089783191681,-0.18650031089782715
700,kjærlig,0.33840212225914,0.5270597338676453,-0.18865761160850525
701,kjødelig,0.5267839431762695,0.3101869225502014,0.21659702062606812
702,klam,0.5017179250717163,0.10406574606895447,0.39765217900276184
703,klanderverdig,0.6933491230010986,0.11587899178266525,0.5774701312184334
704,klar,0.5464746952056885,0.22479717433452606,0.3216775208711624
705,klaret,0.6535061597824097,0.14592057466506958,0.5075855851173401
706,klassisk,0.735542356967926,0.15200328826904297,0.5835390686988831
707,klein,0.3846431076526642,0.08124715834856033,0.30339594930410385
708,klin kokos,0.8386439085006714,0.0928085669875145,0.7458353415131569
709,klinisk,0.6792051792144775,0.24541421234607697,0.4337909668684006
710,klippet,0.7425230145454407,0.14793507754802704,0.5945879369974136
711,klok,0.547676146030426,0.303376168012619,0.244299978017807
712,knapp,0.42547330260276794,0.1609956920146942,0.26447761058807373
713,knepen,0.45993706583976746,0.33481723070144653,0.12511983513832092
714,knipen,0.3329763412475586,0.03926442936062813,0.29371191188693047
715,knotete,0.4686867594718933,0.08515971153974533,0.383527047932148
716,koaksial,0.813622772693634,0.05651567131280899,0.757107101380825
717,koffeinfri,0.6977337598800659,0.10201875865459442,0.5957150012254715
718,kognitiv,0.681620180606842,0.16675807535648346,0.5148621052503586
719,kolossal,0.7605925798416138,0.1367127150297165,0.6238798648118973
720,komfortabel,0.510297417640686,0.27093344926834106,0.23936396837234497
721,komisk,0.7090466618537903,0.2063242793083191,0.5027223825454712
722,kommersiell,0.7002958059310913,0.1679077446460724,0.5323880612850189
723,kommunistisk,0.8533936738967896,0.0486668199300766,0.804726853966713
724,komparabel,0.7780504822731018,0.0415184460580349,0.7365320362150669
725,komparativ,0.8289018869400024,0.03841347619891167,0.7904884107410908
726,kompatibel,0.75389164686203,0.08062051236629486,0.6732711344957352
727,kompetent,0.692521333694458,0.16380320489406586,0.5287181288003922
728,kompleks,0.633392870426178,0.15401753783226013,0.47937533259391785
729,komplett,0.705292284488678,0.14565470814704895,0.559637576341629
730,komplisert,0.5659440159797668,0.21076086163520813,0.3551831543445587
731,konfus,0.8762339949607849,0.05869371443986893,0.817540280520916
732,kongenital,0.7875593304634094,0.08960755169391632,0.6979517787694931
733,konkret,0.5855740904808044,0.11653658002614975,0.4690375104546547
734,konsekvent,0.6717332005500793,0.18904924392700195,0.4826839566230774
735,konsentrisk,0.20970341563224792,0.11051847785711288,0.09918493777513504
736,konservativ,0.737607479095459,0.18069195747375488,0.5569155216217041
737,kontant,0.5888954997062683,0.11367946863174438,0.4752160310745239
738,kontinuerlig,0.49580615758895874,0.2799042761325836,0.21590188145637512
739,kontradiktorisk,0.7428449392318726,0.11044005304574966,0.6324048861861229
740,kontrafaktisk,0.5359662175178528,0.1107461154460907,0.4252201020717621
741,kontrær,0.9112903475761414,0.02315344288945198,0.8881369046866894
742,konveks,0.49349886178970337,0.0449773333966732,0.44852152839303017
743,konvensjonell,0.4819963276386261,0.2173592895269394,0.2646370381116867
744,koronafast,0.6950749754905701,0.12222276628017426,0.5728522092103958
745,korpulent,0.63783860206604,0.08647862821817398,0.5513599738478661
746,korrekt,0.7293420433998108,0.11151421815156937,0.6178278252482414
747,korsblomstra,0.4361480474472046,0.10644445568323135,0.32970359176397324
748,kort,0.16114361584186554,0.04067329317331314,0.1204703226685524
749,korthalet,0.058783624321222305,0.03722582384943962,0.021557800471782684
750,korthugget,0.42109164595603943,0.14597949385643005,0.2751121520996094
751,koselig,0.5355848670005798,0.28431436419487,0.25127050280570984
752,kranglet,0.5916443467140198,0.08369003236293793,0.5079543143510818
753,kranglete,0.5265642404556274,0.14568933844566345,0.380874902009964
754,krass,0.6479207873344421,0.22402137517929077,0.42389941215515137
755,krevende,0.5353642106056213,0.2750992476940155,0.26026496291160583
756,kriminell,0.5886541604995728,0.062330614775419235,0.5263235457241535
757,kristadelfiansk,0.805221676826477,0.07168339192867279,0.7335382848978043
758,kristen,0.9306473135948181,0.02556663751602173,0.9050806760787964
759,kritikkverdig,0.37643638253211975,0.16032926738262177,0.21610711514949799
760,kritisk,0.6392447352409363,0.1857919991016388,0.4534527361392975
761,kroatisk,0.7951392531394958,0.10173511505126953,0.6934041380882263
762,kronglet,0.2006019502878189,0.044402826577425,0.1561991237103939
763,kronglete,0.06372793018817902,0.04969923570752144,0.014028694480657578
764,kroppslig,0.2219211310148239,0.2576064169406891,-0.03568528592586517
765,krumning,0.7826709747314453,0.07204456627368927,0.710626408457756
766,kul,0.7228648662567139,0.13455186784267426,0.5883129984140396
767,kulturell,0.5628074407577515,0.3421558737754822,0.2206515669822693
768,kulturmessig,0.6338203549385071,0.28228527307510376,0.3515350818634033
769,kummerlig,0.5886096358299255,0.2928074598312378,0.29580217599868774
770,kumulativ,0.8782250285148621,0.046759553253650665,0.8314654752612114
771,kunst,0.8630692958831787,0.08500862121582031,0.7780606746673584
772,kunstferdig,0.6402850151062012,0.2530069649219513,0.3872780501842499
773,kunstig,0.6185453534126282,0.12759195268154144,0.49095340073108673
774,kunstnerisk,0.6136287450790405,0.2870534062385559,0.3265753388404846
775,kupert,0.5460330247879028,0.15203984081745148,0.39399318397045135
776,kurdisk,0.8003280162811279,0.06784743070602417,0.7324805855751038
777,kursiv,0.8752057552337646,0.06071696802973747,0.8144887872040272
778,kvart,0.3316343426704407,0.0513908714056015,0.2802434712648392
779,kvinnelig,0.13122399151325226,0.6260155439376831,-0.49479155242443085
780,kynisk,0.7834622859954834,0.11366800963878632,0.6697942763566971
781,labil,0.7373427152633667,0.05956847220659256,0.6777742430567741
782,ladet,0.5828317999839783,0.05802813544869423,0.524803664535284
783,lam,0.4390370547771454,0.17920690774917603,0.25983014702796936
784,lang,0.1295836865901947,0.03530031442642212,0.09428337216377258
785,langfingra,0.32070982456207275,0.05203775316476822,0.26867207139730453
786,langfingret,0.2854769825935364,0.15033139288425446,0.13514558970928192
787,langsgående,0.17953763902187347,0.12401660531759262,0.05552103370428085
788,langtekkelig,0.3624895513057709,0.16945885121822357,0.1930307000875473
789,laotisk,0.670319676399231,0.1925954669713974,0.47772420942783356
790,lat,0.33255404233932495,0.03615812584757805,0.2963959164917469
791,latterlig,0.668445885181427,0.12953582406044006,0.5389100611209869
792,latvisk,0.6715931296348572,0.13322721421718597,0.5383659154176712
793,laus,0.5531917214393616,0.04248761013150215,0.5107041113078594
794,lav,0.6275631189346313,0.222720667719841,0.40484245121479034
795,lavmælt,0.5818617343902588,0.3194005787372589,0.2624611556529999
796,legitim,0.57851243019104,0.1300174742937088,0.44849495589733124
797,lei,0.6407860517501831,0.2713072597980499,0.3694787919521332
798,lekker,0.44300827383995056,0.22487680613994598,0.21813146770000458
799,lengre,0.10718955099582672,0.04513397440314293,0.06205557659268379
800,lesvisk,0.7014321684837341,0.14855416119098663,0.5528780072927475
801,lett,0.5915398001670837,0.14338107407093048,0.44815872609615326
802,lett som en fjær,0.38578224182128906,0.1604415774345398,0.22534066438674927
803,levedyktig,0.2319231629371643,0.13883794844150543,0.09308521449565887
804,levende,0.42966145277023315,0.1613376885652542,0.26832376420497894
805,lidenskapelig,0.6601959466934204,0.25337299704551697,0.40682294964790344
806,lik,0.44061708450317383,0.11065028607845306,0.32996679842472076
807,likegyldig,0.592852771282196,0.22069194912910461,0.37216082215309143
808,likende,0.5972076058387756,0.14370867609977722,0.4534989297389984
809,likendes,0.3530580401420593,0.16213147342205048,0.19092656672000885
810,likesidig,0.5445845723152161,0.20938976109027863,0.33519481122493744
811,liljehvit,0.3070608079433441,0.27991151809692383,0.027149289846420288
812,lilla,0.24259185791015625,0.2224259376525879,0.02016592025756836
813,linn,0.31569743156433105,0.042274948209524155,0.2734224833548069
814,litauisk,0.7345195412635803,0.1456567496061325,0.5888627916574478
815,litt,0.5991743803024292,0.26299774646759033,0.33617663383483887
816,litterær,0.7121771574020386,0.1843404471874237,0.5278367102146149
817,live,0.7060447335243225,0.14918534457683563,0.5568593889474869
818,logaritmisk,0.5741916298866272,0.0999719426035881,0.4742196872830391
819,logisk,0.4019086956977844,0.10801690816879272,0.2938917875289917
820,lojal,0.741144061088562,0.09784114360809326,0.6433029174804688
821,lokal,0.7672598958015442,0.09462561458349228,0.6726342812180519
